date,store,category,product,sales_amount,sales_qty,cogs_amount
2023-05-26,唐津店,惣菜,サラダセット,122511.71,382.85,67381.44
2023-05-26,唐津店,惣菜,豚汁セット,151440.6,473.25,83292.33
2023-05-26,唐津店,ドリンク,緑茶,62628.48,347.94,25051.39
2023-05-26,唐津店,ドリンク,ほうじ茶,70014.34,388.97,28005.74
2023-05-27,本店,弁当,牛めし弁当,213814.81,388.75,124012.59
2023-05-27,本店,弁当,プレミアム牛めし,208719.84,379.49,121057.51
2023-05-27,本店,惣菜,サラダセット,122299.28,382.19,67264.61
2023-05-27,本店,惣菜,豚汁セット,107126.83,334.77,58919.76
2023-05-27,本店,ドリンク,緑茶,68901.01,382.78,27560.4
2023-05-27,本店,ドリンク,ほうじ茶,67759.08,376.44,27103.63
2023-05-27,福岡西店,弁当,牛めし弁当,236190.08,429.44,136990.24
2023-05-27,福岡西店,弁当,プレミアム牛めし,206536.6,375.52,119791.23
2023-05-27,福岡西店,惣菜,サラダセット,131063.77,409.57,72085.07
2023-05-27,福岡西店,惣菜,豚汁セット,108026.31,337.58,59414.47
2023-05-27,福岡西店,ドリンク,緑茶,58839.14,326.88,23535.65
2023-05-27,福岡西店,ドリンク,ほうじ茶,65006.98,361.15,26002.79
2023-05-27,唐津店,弁当,牛めし弁当,277397.91,504.36,160890.79
2023-05-27,唐津店,弁当,プレミアム牛めし,257953.63,469.01,149613.1
2023-05-27,唐津店,惣菜,サラダセット,140306.25,438.46,77168.44
2023-05-27,唐津店,惣菜,豚汁セット,153026.24,478.21,84164.43
2023-05-27,唐津店,ドリンク,緑茶,65087.79,361.6,26035.12
2023-05-27,唐津店,ドリンク,ほうじ茶,78706.08,437.26,31482.43
2023-05-28,本店,弁当,牛めし弁当,193138.4,351.16,112020.27
2023-05-28,本店,弁当,プレミアム牛めし,219699.33,399.45,127425.61
2023-05-28,本店,惣菜,サラダセット,120753.7,377.36,66414.53
2023-05-28,本店,惣菜,豚汁セット,123578.48,386.18,67968.16
2023-05-28,本店,ドリンク,緑茶,59194.05,328.86,23677.62
2023-05-28,本店,ドリンク,ほうじ茶,62675.75,348.2,25070.3
2023-05-28,福岡西店,弁当,牛めし弁当,220585.01,401.06,127939.3
2023-05-28,福岡西店,弁当,プレミアム牛めし,211214.67,384.03,122504.51
2023-05-28,福岡西店,惣菜,サラダセット,129598.08,404.99,71278.94
2023-05-28,福岡西店,惣菜,豚汁セット,118303.2,369.7,65066.76
2023-05-28,福岡西店,ドリンク,緑茶,68658.23,381.43,27463.29
2023-05-28,福岡西店,ドリンク,ほうじ茶,69531.61,386.29,27812.64
2023-05-28,唐津店,弁当,牛めし弁当,285783.6,519.61,165754.49
2023-05-28,唐津店,弁当,プレミアム牛めし,284016.94,516.39,164729.83
2023-05-28,唐津店,惣菜,サラダセット,121128.66,378.53,66620.76
2023-05-28,唐津店,惣菜,豚汁セット,130598.5,408.12,71829.17
2023-05-28,唐津店,ドリンク,緑茶,72911.84,405.07,29164.74
2023-05-28,唐津店,ドリンク,ほうじ茶,79062.51,439.24,31625.0
2023-05-29,本店,弁当,牛めし弁当,206569.6,375.58,119810.37
2023-05-29,本店,弁当,プレミアム牛めし,212919.49,387.13,123493.31
2023-05-29,本店,惣菜,サラダセット,91454.13,285.79,50299.77
2023-05-29,本店,惣菜,豚汁セット,110060.29,343.94,60533.16
2023-05-29,本店,ドリンク,緑茶,50259.31,279.22,20103.72
2023-05-29,本店,ドリンク,ほうじ茶,57608.6,320.05,23043.44
2023-05-29,福岡西店,弁当,牛めし弁当,213797.72,388.72,124002.68
2023-05-29,福岡西店,弁当,プレミアム牛めし,204090.99,371.07,118372.77
2023-05-29,福岡西店,惣菜,サラダセット,117638.54,367.62,64701.2
2023-05-29,福岡西店,惣菜,豚汁セット,114950.4,359.22,63222.72
2023-05-29,福岡西店,ドリンク,緑茶,57889.87,321.61,23155.95
2023-05-29,福岡西店,ドリンク,ほうじ茶,50523.21,280.68,20209.29
2023-05-29,唐津店,弁当,牛めし弁当,241570.07,439.22,140110.64
2023-05-29,唐津店,弁当,プレミアム牛めし,232772.01,423.22,135007.76
2023-05-29,唐津店,惣菜,サラダセット,124035.24,387.61,68219.38
2023-05-29,唐津店,惣菜,豚汁セット,125437.14,391.99,68990.43
2023-05-29,唐津店,ドリンク,緑茶,77560.2,430.89,31024.08
2023-05-29,唐津店,ドリンク,ほうじ茶,68747.17,381.93,27498.87
2023-05-30,本店,弁当,牛めし弁当,187291.92,340.53,108629.32
2023-05-30,本店,弁当,プレミアム牛めし,196750.93,357.73,114115.54
2023-05-30,本店,惣菜,サラダセット,109895.98,343.42,60442.79
2023-05-30,本店,惣菜,豚汁セット,98110.55,306.6,53960.8
2023-05-30,本店,ドリンク,緑茶,56292.75,312.74,22517.1
2023-05-30,本店,ドリンク,ほうじ茶,51938.84,288.55,20775.54
2023-05-30,福岡西店,弁当,牛めし弁当,231812.49,421.48,134451.24
2023-05-30,福岡西店,弁当,プレミアム牛めし,246907.26,448.92,143206.21
2023-05-30,福岡西店,惣菜,サラダセット,122385.09,382.45,67311.8
2023-05-30,福岡西店,惣菜,豚汁セット,126133.17,394.17,69373.24
2023-05-30,福岡西店,ドリンク,緑茶,58765.52,326.48,23506.21
2023-05-30,福岡西店,ドリンク,ほうじ茶,64677.91,359.32,25871.16
2023-05-30,唐津店,弁当,牛めし弁当,245974.91,447.23,142665.45
2023-05-30,唐津店,弁当,プレミアム牛めし,259660.23,472.11,150602.93
2023-05-30,唐津店,惣菜,サラダセット,127544.44,398.58,70149.44
2023-05-30,唐津店,惣菜,豚汁セット,121751.94,380.47,66963.57
2023-05-30,唐津店,ドリンク,緑茶,63890.06,354.94,25556.02
2023-05-30,唐津店,ドリンク,ほうじ茶,60264.5,334.8,24105.8
2023-05-31,本店,弁当,牛めし弁当,176202.2,320.37,102197.28
2023-05-31,本店,弁当,プレミアム牛めし,196165.36,356.66,113775.91
2023-05-31,本店,惣菜,サラダセット,103489.92,323.41,56919.46
2023-05-31,本店,惣菜,豚汁セット,115071.01,359.6,63289.06
2023-05-31,本店,ドリンク,緑茶,54166.04,300.92,21666.42
2023-05-31,本店,ドリンク,ほうじ茶,50826.85,282.37,20330.74
2023-05-31,福岡西店,弁当,牛めし弁当,203577.44,370.14,118074.91
2023-05-31,福岡西店,弁当,プレミアム牛めし,214500.64,390.0,124410.37
2023-05-31,福岡西店,惣菜,サラダセット,105412.16,329.41,57976.69
2023-05-31,福岡西店,惣菜,豚汁セット,115153.51,359.85,63334.43
2023-05-31,福岡西店,ドリンク,緑茶,60418.55,335.66,24167.42
2023-05-31,福岡西店,ドリンク,ほうじ茶,62900.77,349.45,25160.31
2023-05-31,唐津店,弁当,牛めし弁当,228059.12,414.65,132274.29
2023-05-31,唐津店,弁当,プレミアム牛めし,227234.94,413.15,131796.27
2023-05-31,唐津店,惣菜,サラダセット,118053.69,368.92,64929.53
2023-05-31,唐津店,惣菜,豚汁セット,126144.5,394.2,69379.47
2023-05-31,唐津店,ドリンク,緑茶,63360.94,352.01,25344.38
2023-05-31,唐津店,ドリンク,ほうじ茶,63202.48,351.12,25280.99
2024-03-01,本店,弁当,牛めし弁当,173131.7,314.78,100416.38
2024-03-01,本店,弁当,プレミアム牛めし,203071.96,369.22,117781.74
2024-03-01,本店,惣菜,サラダセット,96407.12,301.27,53023.91
2024-03-01,本店,惣菜,豚汁セット,118156.62,369.24,64986.14
2024-03-01,本店,ドリンク,緑茶,47723.5,265.13,19089.4
2024-03-01,本店,ドリンク,ほうじ茶,57096.01,317.2,22838.41
2024-03-01,福岡西店,弁当,牛めし弁当,216867.08,394.3,125782.91
2024-03-01,福岡西店,弁当,プレミアム牛めし,231144.2,420.26,134063.63
2024-03-01,福岡西店,惣菜,サラダセット,116307.83,363.46,63969.31
2024-03-01,福岡西店,惣菜,豚汁セット,102522.3,320.38,56387.27
2024-03-01,福岡西店,ドリンク,緑茶,52252.88,290.29,20901.15
2024-03-01,福岡西店,ドリンク,ほうじ茶,62633.19,347.96,25053.28
2024-03-01,唐津店,弁当,牛めし弁当,253894.29,461.63,147258.69
2024-03-01,唐津店,弁当,プレミアム牛めし,234196.02,425.81,135833.69
2024-03-01,唐津店,惣菜,サラダセット,119095.98,372.17,65502.79
2024-03-01,唐津店,惣菜,豚汁セット,111102.77,347.2,61106.53
2024-03-01,唐津店,ドリンク,緑茶,61753.85,343.08,24701.54
2024-03-01,唐津店,ドリンク,ほうじ茶,48114.0,267.3,19245.6
2024-03-02,本店,弁当,牛めし弁当,226009.84,410.93,131085.71
2024-03-02,本店,弁当,プレミアム牛めし,246192.41,447.62,142791.6
2024-03-02,本店,惣菜,サラダセット,98428.3,307.59,54135.57
2024-03-02,本店,惣菜,豚汁セット,115038.09,359.49,63270.95
2024-03-02,本店,ドリンク,緑茶,60654.35,336.97,24261.74
2024-03-02,本店,ドリンク,ほうじ茶,56884.37,316.02,22753.75
2024-03-02,福岡西店,弁当,牛めし弁当,244532.15,444.6,141828.65
2024-03-02,福岡西店,弁当,プレミアム牛めし,259163.27,471.21,150314.7
2024-03-02,福岡西店,惣菜,サラダセット,132042.03,412.63,72623.12
2024-03-02,福岡西店,惣菜,豚汁セット,126783.77,396.2,69731.07
2024-03-02,福岡西店,ドリンク,緑茶,62379.49,346.55,24951.8
2024-03-02,福岡西店,ドリンク,ほうじ茶,66020.47,366.78,26408.19
2024-03-02,唐津店,弁当,牛めし弁当,260290.64,473.26,150968.57
2024-03-02,唐津店,弁当,プレミアム牛めし,226248.32,411.36,131224.02
2024-03-02,唐津店,惣菜,サラダセット,127063.8,397.07,69885.09
2024-03-02,唐津店,惣菜,豚汁セット,141027.54,440.71,77565.15
2024-03-02,唐津店,ドリンク,緑茶,72366.81,402.04,28946.72
2024-03-02,唐津店,ドリンク,ほうじ茶,76244.8,423.58,30497.92
2024-03-03,本店,弁当,牛めし弁当,213205.52,387.65,123659.2
2024-03-03,本店,弁当,プレミアム牛めし,229187.48,416.7,132928.74
2024-03-03,本店,惣菜,サラダセット,116635.48,364.49,64149.52
2024-03-03,本店,惣菜,豚汁セット,107482.18,335.88,59115.2
2024-03-03,本店,ドリンク,緑茶,62058.67,344.77,24823.47
2024-03-03,本店,ドリンク,ほうじ茶,59651.76,331.4,23860.7
2024-03-03,福岡西店,弁当,牛めし弁当,278084.32,505.61,161288.91
2024-03-03,福岡西店,弁当,プレミアム牛めし,244607.68,444.74,141872.45
2024-03-03,福岡西店,惣菜,サラダセット,128315.37,400.99,70573.45
2024-03-03,福岡西店,惣菜,豚汁セット,116295.27,363.42,63962.4
2024-03-03,福岡西店,ドリンク,緑茶,73746.07,409.7,29498.43
2024-03-03,福岡西店,ドリンク,ほうじ茶,62381.51,346.56,24952.6
2024-03-03,唐津店,弁当,牛めし弁当,252762.92,459.57,146602.5
2024-03-03,唐津店,弁当,プレミアム牛めし,266598.65,484.72,154627.22
2024-03-03,唐津店,惣菜,サラダセット,143473.66,448.36,78910.51
2024-03-03,唐津店,惣菜,豚汁セット,122880.83,384.0,67584.46
2024-03-03,唐津店,ドリンク,緑茶,72805.11,404.47,29122.04
2024-03-03,唐津店,ドリンク,ほうじ茶,88837.91,493.54,35535.16
2024-03-04,本店,弁当,牛めし弁当,191183.63,347.61,110886.5
2024-03-04,本店,弁当,プレミアム牛めし,206274.17,375.04,119639.02
2024-03-04,本店,惣菜,サラダセット,86534.6,270.42,47594.03
2024-03-04,本店,惣菜,豚汁セット,102709.88,320.97,56490.43
2024-03-04,本店,ドリンク,緑茶,56129.54,311.83,22451.82
2024-03-04,本店,ドリンク,ほうじ茶,56745.22,315.25,22698.09
2024-03-04,福岡西店,弁当,牛めし弁当,196539.84,357.35,113993.1
2024-03-04,福岡西店,弁当,プレミアム牛めし,253446.82,460.81,146999.16
2024-03-04,福岡西店,惣菜,サラダセット,122310.58,382.22,67270.82
2024-03-04,福岡西店,惣菜,豚汁セット,112213.31,350.67,61717.32
2024-03-04,福岡西店,ドリンク,緑茶,62308.89,346.16,24923.56
2024-03-04,福岡西店,ドリンク,ほうじ茶,65160.27,362.0,26064.11
2024-03-04,唐津店,弁当,牛めし弁当,248939.28,452.62,144384.78
2024-03-04,唐津店,弁当,プレミアム牛めし,224856.14,408.83,130416.56
2024-03-04,唐津店,惣菜,サラダセット,126463.51,395.2,69554.93
2024-03-04,唐津店,惣菜,豚汁セット,136853.07,427.67,75269.19
2024-03-04,唐津店,ドリンク,緑茶,72222.18,401.23,28888.87
2024-03-04,唐津店,ドリンク,ほうじ茶,69861.08,388.12,27944.43
2024-03-05,本店,弁当,牛めし弁当,207350.07,377.0,120263.04
2024-03-05,本店,弁当,プレミアム牛めし,198533.86,360.97,115149.64
2024-03-05,本店,惣菜,サラダセット,99891.55,312.16,54940.35
2024-03-05,本店,惣菜,豚汁セット,94794.2,296.23,52136.81
2024-03-05,本店,ドリンク,緑茶,60181.73,334.34,24072.69
2024-03-05,本店,ドリンク,ほうじ茶,57234.84,317.97,22893.93
2024-03-05,福岡西店,弁当,牛めし弁当,219422.24,398.95,127264.9
2024-03-05,福岡西店,弁当,プレミアム牛めし,237477.66,431.78,137737.04
2024-03-05,福岡西店,惣菜,サラダセット,111330.63,347.91,61231.85
2024-03-05,福岡西店,惣菜,豚汁セット,123164.71,384.89,67740.59
2024-03-05,福岡西店,ドリンク,緑茶,47227.64,262.38,18891.06
2024-03-05,福岡西店,ドリンク,ほうじ茶,63728.8,354.05,25491.52
2024-03-05,唐津店,弁当,牛めし弁当,240159.81,436.65,139292.69
2024-03-05,唐津店,弁当,プレミアム牛めし,244899.09,445.27,142041.47
2024-03-05,唐津店,惣菜,サラダセット,120757.51,377.37,66416.63
2024-03-05,唐津店,惣菜,豚汁セット,127479.46,398.37,70113.71
2024-03-05,唐津店,ドリンク,緑茶,62099.2,345.0,24839.68
2024-03-05,唐津店,ドリンク,ほうじ茶,60844.06,338.02,24337.62
2024-03-06,本店,弁当,牛めし弁当,207278.74,376.87,120221.67
2024-03-06,本店,弁当,プレミアム牛めし,204873.09,372.5,118826.39
2024-03-06,本店,惣菜,サラダセット,104782.42,327.45,57630.33
2024-03-06,本店,惣菜,豚汁セット,109687.98,342.77,60328.39
2024-03-06,本店,ドリンク,緑茶,50434.02,280.19,20173.61
2024-03-06,本店,ドリンク,ほうじ茶,53168.82,295.38,21267.53
2024-03-06,福岡西店,弁当,牛めし弁当,201514.92,366.39,116878.65
2024-03-06,福岡西店,弁当,プレミアム牛めし,239628.11,435.69,138984.31
2024-03-06,福岡西店,惣菜,サラダセット,115900.3,362.19,63745.16
2024-03-06,福岡西店,惣菜,豚汁セット,101027.44,315.71,55565.09
2024-03-06,福岡西店,ドリンク,緑茶,64173.41,356.52,25669.36
2024-03-06,福岡西店,ドリンク,ほうじ茶,56363.56,313.13,22545.42
2024-03-06,唐津店,弁当,牛めし弁当,265924.0,483.5,154235.92
2024-03-06,唐津店,弁当,プレミアム牛めし,226073.78,411.04,131122.79
2024-03-06,唐津店,惣菜,サラダセット,119180.63,372.44,65549.34
2024-03-06,唐津店,惣菜,豚汁セット,118812.23,371.29,65346.73
2024-03-06,唐津店,ドリンク,緑茶,66648.09,370.27,26659.24
2024-03-06,唐津店,ドリンク,ほうじ茶,65064.25,361.47,26025.7
2024-03-07,本店,弁当,牛めし弁当,214845.1,390.63,124610.16
2024-03-07,本店,弁当,プレミアム牛めし,167965.77,305.39,97420.15
2024-03-07,本店,惣菜,サラダセット,99432.43,310.73,54687.84
2024-03-07,本店,惣菜,豚汁セット,99745.06,311.7,54859.78
2024-03-07,本店,ドリンク,緑茶,50321.08,279.56,20128.43
2024-03-07,本店,ドリンク,ほうじ茶,53378.33,296.55,21351.33
2024-03-07,福岡西店,弁当,牛めし弁当,193652.8,352.1,112318.62
2024-03-07,福岡西店,弁当,プレミアム牛めし,203868.7,370.67,118243.84
2024-03-07,福岡西店,惣菜,サラダセット,114705.92,358.46,63088.26
2024-03-07,福岡西店,惣菜,豚汁セット,116221.64,363.19,63921.9
2024-03-07,福岡西店,ドリンク,緑茶,67750.51,376.39,27100.2
2024-03-07,福岡西店,ドリンク,ほうじ茶,65681.04,364.89,26272.41
2024-03-07,唐津店,弁当,牛めし弁当,180969.06,329.03,104962.05
2024-03-07,唐津店,弁当,プレミアム牛めし,214689.94,390.35,124520.16
2024-03-07,唐津店,惣菜,サラダセット,113541.13,354.82,62447.62
2024-03-07,唐津店,惣菜,豚汁セット,112778.81,352.43,62028.35
2024-03-07,唐津店,ドリンク,緑茶,58170.11,323.17,23268.04
2024-03-07,唐津店,ドリンク,ほうじ茶,61782.16,343.23,24712.86
2024-03-08,本店,弁当,牛めし弁当,195074.35,354.68,113143.12
2024-03-08,本店,弁当,プレミアム牛めし,205747.78,374.09,119333.71
2024-03-08,本店,惣菜,サラダセット,104920.74,327.88,57706.41
2024-03-08,本店,惣菜,豚汁セット,102585.62,320.58,56422.09
2024-03-08,本店,ドリンク,緑茶,49509.12,275.05,19803.65
2024-03-08,本店,ドリンク,ほうじ茶,48958.75,271.99,19583.5
2024-03-08,福岡西店,弁当,牛めし弁当,209371.92,380.68,121435.71
2024-03-08,福岡西店,弁当,プレミアム牛めし,209918.87,381.67,121752.94
2024-03-08,福岡西店,惣菜,サラダセット,113792.38,355.6,62585.81
2024-03-08,福岡西店,惣菜,豚汁セット,117894.87,368.42,64842.18
2024-03-08,福岡西店,ドリンク,緑茶,60399.75,335.55,24159.9
2024-03-08,福岡西店,ドリンク,ほうじ茶,62563.71,347.58,25025.48
2024-03-08,唐津店,弁当,牛めし弁当,234999.26,427.27,136299.57
2024-03-08,唐津店,弁当,プレミアム牛めし,211106.49,383.83,122441.76
2024-03-08,唐津店,惣菜,サラダセット,131465.5,410.83,72306.03
2024-03-08,唐津店,惣菜,豚汁セット,107181.93,334.94,58950.06
2024-03-08,唐津店,ドリンク,緑茶,65543.99,364.13,26217.6
2024-03-08,唐津店,ドリンク,ほうじ茶,70827.38,393.49,28330.95
2024-03-09,本店,弁当,牛めし弁当,200883.61,365.24,116512.5
2024-03-09,本店,弁当,プレミアム牛めし,223868.29,407.03,129843.61
2024-03-09,本店,惣菜,サラダセット,106861.5,333.94,58773.82
2024-03-09,本店,惣菜,豚汁セット,94487.19,295.27,51967.95
2024-03-09,本店,ドリンク,緑茶,61335.75,340.75,24534.3
2024-03-09,本店,ドリンク,ほうじ茶,62813.12,348.96,25125.25
2024-03-09,福岡西店,弁当,牛めし弁当,240226.13,436.77,139331.16
2024-03-09,福岡西店,弁当,プレミアム牛めし,221902.35,403.46,128703.36
2024-03-09,福岡西店,惣菜,サラダセット,121562.22,379.88,66859.22
2024-03-09,福岡西店,惣菜,豚汁セット,118903.36,371.57,65396.85
2024-03-09,福岡西店,ドリンク,緑茶,60627.02,336.82,24250.81
2024-03-09,福岡西店,ドリンク,ほうじ茶,56755.79,315.31,22702.32
2024-03-09,唐津店,弁当,牛めし弁当,262029.65,476.42,151977.2
2024-03-09,唐津店,弁当,プレミアム牛めし,239913.33,436.21,139149.73
2024-03-09,唐津店,惣菜,サラダセット,142119.64,444.12,78165.8
2024-03-09,唐津店,惣菜,豚汁セット,133611.38,417.54,73486.26
2024-03-09,唐津店,ドリンク,緑茶,64117.4,356.21,25646.96
2024-03-09,唐津店,ドリンク,ほうじ茶,72025.21,400.14,28810.08
2024-03-10,本店,弁当,牛めし弁当,224489.72,408.16,130204.04
2024-03-10,本店,弁当,プレミアム牛めし,200699.32,364.91,116405.61
2024-03-10,本店,惣菜,サラダセット,120434.9,376.36,66239.2
2024-03-10,本店,惣菜,豚汁セット,112813.49,352.54,62047.42
2024-03-10,本店,ドリンク,緑茶,69747.39,387.49,27898.96
2024-03-10,本店,ドリンク,ほうじ茶,56944.54,316.36,22777.82
2024-03-10,福岡西店,弁当,牛めし弁当,238815.64,434.21,138513.07
2024-03-10,福岡西店,弁当,プレミアム牛めし,271104.92,492.92,157240.85
2024-03-10,福岡西店,惣菜,サラダセット,127556.03,398.61,70155.82
2024-03-10,福岡西店,惣菜,豚汁セット,149250.79,466.41,82087.94
2024-03-10,福岡西店,ドリンク,緑茶,69318.74,385.1,27727.49
2024-03-10,福岡西店,ドリンク,ほうじ茶,55805.82,310.03,22322.33
2024-03-10,唐津店,弁当,牛めし弁当,301256.92,547.74,174729.01
2024-03-10,唐津店,弁当,プレミアム牛めし,279586.24,508.34,162160.02
2024-03-10,唐津店,惣菜,サラダセット,144450.58,451.41,79447.82
2024-03-10,唐津店,惣菜,豚汁セット,153804.42,480.64,84592.43
2024-03-10,唐津店,ドリンク,緑茶,66125.24,367.36,26450.1
2024-03-10,唐津店,ドリンク,ほうじ茶,82334.57,457.41,32933.83
2024-03-11,本店,弁当,牛めし弁当,183232.6,333.15,106274.91
2024-03-11,本店,弁当,プレミアム牛めし,198760.09,361.38,115280.85
2024-03-11,本店,惣菜,サラダセット,93545.61,292.33,51450.09
2024-03-11,本店,惣菜,豚汁セット,103892.0,324.66,57140.6
2024-03-11,本店,ドリンク,緑茶,49663.42,275.91,19865.37
2024-03-11,本店,ドリンク,ほうじ茶,53652.48,298.07,21460.99
2024-03-11,福岡西店,弁当,牛めし弁当,226759.04,412.29,131520.24
2024-03-11,福岡西店,弁当,プレミアム牛めし,220179.32,400.33,127704.0
2024-03-11,福岡西店,惣菜,サラダセット,103909.8,324.72,57150.39
2024-03-11,福岡西店,惣菜,豚汁セット,121935.97,381.05,67064.78
2024-03-11,福岡西店,ドリンク,緑茶,61908.82,343.94,24763.53
2024-03-11,福岡西店,ドリンク,ほうじ茶,65471.22,363.73,26188.49
2024-03-11,唐津店,弁当,牛めし弁当,257129.45,467.51,149135.08
2024-03-11,唐津店,弁当,プレミアム牛めし,244767.85,445.03,141965.35
2024-03-11,唐津店,惣菜,サラダセット,143760.43,449.25,79068.23
2024-03-11,唐津店,惣菜,豚汁セット,126011.3,393.79,69306.21
2024-03-11,唐津店,ドリンク,緑茶,67607.82,375.6,27043.13
2024-03-11,唐津店,ドリンク,ほうじ茶,62778.02,348.77,25111.21
2024-03-12,本店,弁当,牛めし弁当,185096.35,336.54,107355.89
2024-03-12,本店,弁当,プレミアム牛めし,227457.15,413.56,131925.15
2024-03-12,本店,惣菜,サラダセット,108947.22,340.46,59920.97
2024-03-12,本店,惣菜,豚汁セット,110120.94,344.13,60566.52
2024-03-12,本店,ドリンク,緑茶,55009.48,305.61,22003.79
2024-03-12,本店,ドリンク,ほうじ茶,54710.26,303.95,21884.1
2024-03-12,福岡西店,弁当,牛めし弁当,196081.79,356.51,113727.44
2024-03-12,福岡西店,弁当,プレミアム牛めし,202488.62,368.16,117443.4
2024-03-12,福岡西店,惣菜,サラダセット,107421.72,335.69,59081.95
2024-03-12,福岡西店,惣菜,豚汁セット,114397.19,357.49,62918.46
2024-03-12,福岡西店,ドリンク,緑茶,58811.89,326.73,23524.75
2024-03-12,福岡西店,ドリンク,ほうじ茶,58854.89,326.97,23541.96
2024-03-12,唐津店,弁当,牛めし弁当,251106.43,456.56,145641.73
2024-03-12,唐津店,弁当,プレミアム牛めし,251011.33,456.38,145586.57
2024-03-12,唐津店,惣菜,サラダセット,112933.27,352.92,62113.3
2024-03-12,唐津店,惣菜,豚汁セット,117750.71,367.97,64762.89
2024-03-12,唐津店,ドリンク,緑茶,66466.23,369.26,26586.49
2024-03-12,唐津店,ドリンク,ほうじ茶,54777.56,304.32,21911.02
2024-03-13,本店,弁当,牛めし弁当,216196.44,393.08,125393.93
2024-03-13,本店,弁当,プレミアム牛めし,189155.07,343.92,109709.94
2024-03-13,本店,惣菜,サラダセット,103723.46,324.14,57047.9
2024-03-13,本店,惣菜,豚汁セット,84659.22,264.56,46562.57
2024-03-13,本店,ドリンク,緑茶,52796.12,293.31,21118.45
2024-03-13,本店,ドリンク,ほうじ茶,57423.05,319.02,22969.22
2024-03-13,福岡西店,弁当,牛めし弁当,206575.55,375.59,119813.82
2024-03-13,福岡西店,弁当,プレミアム牛めし,204611.13,372.02,118674.46
2024-03-13,福岡西店,惣菜,サラダセット,112803.55,352.51,62041.95
2024-03-13,福岡西店,惣菜,豚汁セット,104423.26,326.32,57432.79
2024-03-13,福岡西店,ドリンク,緑茶,55370.36,307.61,22148.14
2024-03-13,福岡西店,ドリンク,ほうじ茶,58326.37,324.04,23330.55
2024-03-13,唐津店,弁当,牛めし弁当,241256.89,438.65,139929.0
2024-03-13,唐津店,弁当,プレミアム牛めし,220331.26,400.6,127792.13
2024-03-13,唐津店,惣菜,サラダセット,112795.59,352.49,62037.58
2024-03-13,唐津店,惣菜,豚汁セット,127699.04,399.06,70234.47
2024-03-13,唐津店,ドリンク,緑茶,59464.11,330.36,23785.65
2024-03-13,唐津店,ドリンク,ほうじ茶,76302.64,423.9,30521.06
2024-03-14,本店,弁当,牛めし弁当,194169.79,353.04,112618.48
2024-03-14,本店,弁当,プレミアム牛めし,188722.05,343.13,109458.79
2024-03-14,本店,惣菜,サラダセット,100396.71,313.74,55218.19
2024-03-14,本店,惣菜,豚汁セット,99913.27,312.23,54952.3
2024-03-14,本店,ドリンク,緑茶,48919.92,271.78,19567.97
2024-03-14,本店,ドリンク,ほうじ茶,57692.3,320.51,23076.92
2024-03-14,福岡西店,弁当,牛めし弁当,216415.29,393.48,125520.87
2024-03-14,福岡西店,弁当,プレミアム牛めし,239129.78,434.78,138695.27
2024-03-14,福岡西店,惣菜,サラダセット,108033.04,337.6,59418.17
2024-03-14,福岡西店,惣菜,豚汁セット,106251.61,332.04,58438.39
2024-03-14,福岡西店,ドリンク,緑茶,47899.41,266.11,19159.76
2024-03-14,福岡西店,ドリンク,ほうじ茶,56162.72,312.02,22465.09
2024-03-14,唐津店,弁当,牛めし弁当,239956.66,436.28,139174.86
2024-03-14,唐津店,弁当,プレミアム牛めし,215453.55,391.73,124963.06
2024-03-14,唐津店,惣菜,サラダセット,114717.43,358.49,63094.58
2024-03-14,唐津店,惣菜,豚汁セット,124279.48,388.37,68353.72
2024-03-14,唐津店,ドリンク,緑茶,64253.57,356.96,25701.43
2024-03-14,唐津店,ドリンク,ほうじ茶,70355.94,390.87,28142.37
2024-03-15,本店,弁当,牛めし弁当,195540.88,355.53,113413.71
2024-03-15,本店,弁当,プレミアム牛めし,158994.89,289.08,92217.04
2024-03-15,本店,惣菜,サラダセット,119541.14,373.57,65747.63
2024-03-15,本店,惣菜,豚汁セット,97920.21,306.0,53856.11
2024-03-15,本店,ドリンク,緑茶,49418.48,274.55,19767.39
2024-03-15,本店,ドリンク,ほうじ茶,53976.48,299.87,21590.59
2024-03-15,福岡西店,弁当,牛めし弁当,242742.44,441.35,140790.62
2024-03-15,福岡西店,弁当,プレミアム牛めし,222989.22,405.43,129333.75
2024-03-15,福岡西店,惣菜,サラダセット,107185.71,334.96,58952.14
2024-03-15,福岡西店,惣菜,豚汁セット,98067.91,306.46,53937.35
2024-03-15,福岡西店,ドリンク,緑茶,60591.68,336.62,24236.67
2024-03-15,福岡西店,ドリンク,ほうじ茶,57564.17,319.8,23025.67
2024-03-15,唐津店,弁当,牛めし弁当,228514.0,415.48,132538.12
2024-03-15,唐津店,弁当,プレミアム牛めし,229915.82,418.03,133351.18
2024-03-15,唐津店,惣菜,サラダセット,125126.57,391.02,68819.61
2024-03-15,唐津店,惣菜,豚汁セット,98077.51,306.49,53942.63
2024-03-15,唐津店,ドリンク,緑茶,64358.97,357.55,25743.59
2024-03-15,唐津店,ドリンク,ほうじ茶,60226.18,334.59,24090.47
2024-03-16,本店,弁当,牛めし弁当,228547.84,415.54,132557.74
2024-03-16,本店,弁当,プレミアム牛めし,189871.75,345.22,110125.62
2024-03-16,本店,惣菜,サラダセット,107072.54,334.6,58889.9
